,t,channel,roi_name,mean,cell_count
728,121,0,roi_air,83.36471,1
729,121,1,roi_bac,68.01691,1
730,121,1,roi_dic,70.22765,359
731,121,1,roi_air,68.26393,0
732,122,0,roi_bac,82.275055,2170
733,122,0,roi_dic,85.034355,3402
734,122,0,roi_air,83.35557,1
735,122,1,roi_bac,68.013535,1
736,122,1,roi_dic,70.18107,373
737,122,1,roi_air,68.28176,0
738,123,0,roi_bac,82.29823,2196
739,123,0,roi_dic,85.02265,3375
740,123,0,roi_air,83.37887,1
741,123,1,roi_bac,67.99297,1
742,123,1,roi_dic,70.1492,358
743,123,1,roi_air,68.28402,0
744,124,0,roi_bac,82.25137,2167
745,124,0,roi_dic,84.98358,3271
746,124,0,roi_air,83.354034,1
747,124,1,roi_bac,67.985664,1
748,124,1,roi_dic,70.11796,376
749,124,1,roi_air,68.25524,0
750,125,0,roi_bac,82.27016,2195
751,125,0,roi_dic,84.974525,3244
752,125,0,roi_air,83.30775,1
753,125,1,roi_bac,67.9897,1
754,125,1,roi_dic,70.08066,355
755,125,1,roi_air,68.24822,0
756,126,0,roi_bac,82.22749,2213
757,126,0,roi_dic,84.933044,3254
758,126,0,roi_air,83.308914,1
759,126,1,roi_bac,67.99056,1
760,126,1,roi_dic,70.04723,367
761,126,1,roi_air,68.27275,0
762,127,0,roi_bac,82.20271,2177
763,127,0,roi_dic,84.90605,3276
764,127,0,roi_air,83.28554,1
765,127,1,roi_bac,67.979485,1
766,127,1,roi_dic,70.00829,364
767,127,1,roi_air,68.24683,0
768,128,0,roi_bac,82.23559,2149
769,128,0,roi_dic,84.90418,3181
770,128,0,roi_air,83.33197,1
771,128,1,roi_bac,67.99108,1
772,128,1,roi_dic,70.005104,364
773,128,1,roi_air,68.25884,0
774,129,0,roi_bac,82.22254,2117
775,129,0,roi_dic,84.89134,3160
776,129,0,roi_air,83.28648,1
777,129,1,roi_bac,67.995224,1
778,129,1,roi_dic,69.99009,356
779,129,1,roi_air,68.25034,0
780,130,0,roi_bac,82.23272,2075
781,130,0,roi_dic,84.89403,3138
782,130,0,roi_air,83.33884,1
783,130,1,roi_bac,68.01353,1
784,130,1,roi_dic,69.9922,340
785,130,1,roi_air,68.31749,0
786,131,0,roi_bac,82.2233,2089
787,131,0,roi_dic,84.876076,3139
788,131,0,roi_air,83.32601,1
789,131,1,roi_bac,68.00284,1
790,131,1,roi_dic,69.963806,339
791,131,1,roi_air,68.268295,0
792,132,0,roi_bac,82.24547,2059
793,132,0,roi_dic,84.89114,3143
794,132,0,roi_air,83.2896,1
795,132,1,roi_bac,68.03936,1
796,132,1,roi_dic,69.99126,364
797,132,1,roi_air,68.277725,0
798,133,0,roi_bac,82.18056,2090
799,133,0,roi_dic,84.82972,3088
800,133,0,roi_air,83.270805,1
801,133,1,roi_bac,67.97544,1
802,133,1,roi_dic,69.90251,337
803,133,1,roi_air,68.28016,0
804,134,0,roi_bac,82.19649,2033
805,134,0,roi_dic,84.83503,3048
806,134,0,roi_air,83.28462,1
807,134,1,roi_bac,67.98726,1
808,134,1,roi_dic,69.913506,322
809,134,1,roi_air,68.25857,0
810,135,0,roi_bac,82.09244,2073
811,135,0,roi_dic,84.724075,3107
812,135,0,roi_air,83.21801,1
813,135,1,roi_bac,67.97939,1
814,135,1,roi_dic,69.86455,328
815,135,1,roi_air,68.239685,0
816,136,0,roi_bac,82.13213,2043
817,136,0,roi_dic,84.76127,3045
818,136,0,roi_air,83.242546,1
819,136,1,roi_bac,67.98215,1
820,136,1,roi_dic,69.8676,347
821,136,1,roi_air,68.2233,0
822,137,0,roi_bac,82.05382,2043
823,137,0,roi_dic,84.68752,3033
824,137,0,roi_air,83.13012,1
825,137,1,roi_bac,67.97537,1
826,137,1,roi_dic,69.8367,338
827,137,1,roi_air,68.236824,0
828,138,0,roi_bac,82.12006,2034
829,138,0,roi_dic,84.752235,3043
830,138,0,roi_air,83.225586,1
831,138,1,roi_bac,67.986855,1
832,138,1,roi_dic,69.83783,327
833,138,1,roi_air,68.275505,0
834,139,0,roi_bac,81.99983,2017
835,139,0,roi_dic,84.61178,2941
836,139,0,roi_air,83.11326,1
837,139,1,roi_bac,67.991394,1
838,139,1,roi_dic,69.81955,319
839,139,1,roi_air,68.27194,1
840,140,0,roi_bac,82.062004,2013
841,140,0,roi_dic,84.64667,2937
842,140,0,roi_air,83.14579,1
843,140,1,roi_bac,68.00132,1
844,140,1,roi_dic,69.81049,336
845,140,1,roi_air,68.26283,0
846,141,0,roi_bac,81.98817,1982
847,141,0,roi_dic,84.5707,2898
848,141,0,roi_air,83.02458,1
849,141,1,roi_bac,67.99194,1
850,141,1,roi_dic,69.77643,308
851,141,1,roi_air,68.263725,0
852,142,0,roi_bac,81.9503,1979
853,142,0,roi_dic,84.543205,2862
854,142,0,roi_air,83.03333,1
855,142,1,roi_bac,67.98228,1
856,142,1,roi_dic,69.76391,314
857,142,1,roi_air,68.2831,0
858,143,0,roi_bac,81.940125,1989
859,143,0,roi_dic,84.51523,2778
860,143,0,roi_air,83.023125,1
861,143,1,roi_bac,68.00271,1
862,143,1,roi_dic,69.76763,313
863,143,1,roi_air,68.275925,0
864,144,0,roi_bac,81.91187,1952
865,144,0,roi_dic,84.48297,2863
866,144,0,roi_air,83.014946,1
867,144,1,roi_bac,67.98356,1
868,144,1,roi_dic,69.74104,300
869,144,1,roi_air,68.2688,1
870,145,0,roi_bac,81.95792,1963
871,145,0,roi_dic,84.54906,2796
872,145,0,roi_air,83.0387,1
873,145,1,roi_bac,68.00343,1
874,145,1,roi_dic,69.76331,316
875,145,1,roi_air,68.28191,0
876,146,0,roi_bac,81.89027,1953
877,146,0,roi_dic,84.45091,2832
878,146,0,roi_air,83.01431,1
879,146,1,roi_bac,68.034744,1
880,146,1,roi_dic,69.75978,320
881,146,1,roi_air,68.3156,0
882,147,0,roi_bac,81.84134,1920
883,147,0,roi_dic,84.35653,2720
884,147,0,roi_air,82.9253,1
885,147,1,roi_bac,67.98478,1
886,147,1,roi_dic,69.68897,324
887,147,1,roi_air,68.230316,0
888,148,0,roi_bac,81.86334,1933
889,148,0,roi_dic,84.38235,2800
890,148,0,roi_air,82.92145,1
891,148,1,roi_bac,68.01042,1
892,148,1,roi_dic,69.6904,312
893,148,1,roi_air,68.288376,0
894,149,0,roi_bac,81.803024,1943
895,149,0,roi_dic,84.333534,2765
896,149,0,roi_air,82.92078,1
897,149,1,roi_bac,68.00437,1
898,149,1,roi_dic,69.64795,320
899,149,1,roi_air,68.279686,0
900,150,0,roi_bac,81.767845,1944
901,150,0,roi_dic,84.28593,2761
902,150,0,roi_air,82.87806,1
903,150,1,roi_bac,67.97588,1
904,150,1,roi_dic,69.61474,300
905,150,1,roi_air,68.2535,0
906,151,0,roi_bac,81.74287,1903
907,151,0,roi_dic,84.28319,2711
908,151,0,roi_air,82.83816,1
909,151,1,roi_bac,68.00274,1
910,151,1,roi_dic,69.62449,331
911,151,1,roi_air,68.27173,0
912,152,0,roi_bac,81.716866,1884
913,152,0,roi_dic,84.22597,2704
914,152,0,roi_air,82.8272,1
915,152,1,roi_bac,67.98067,1
916,152,1,roi_dic,69.58197,314
917,152,1,roi_air,68.268074,0
918,153,0,roi_bac,81.727066,1892
919,153,0,roi_dic,84.23142,2596
920,153,0,roi_air,82.834145,1
921,153,1,roi_bac,67.996124,1
922,153,1,roi_dic,69.616135,311
923,153,1,roi_air,68.266846,0
924,154,0,roi_bac,81.67143,1895
925,154,0,roi_dic,84.17612,2587
926,154,0,roi_air,82.79222,1
927,154,1,roi_bac,67.99661,1
928,154,1,roi_dic,69.590126,292
929,154,1,roi_air,68.278564,0
930,155,0,roi_bac,81.66793,1903
931,155,0,roi_dic,84.177765,2606
932,155,0,roi_air,82.75866,1
933,155,1,roi_bac,68.00738,1
934,155,1,roi_dic,69.607895,307
935,155,1,roi_air,68.283806,0
936,156,0,roi_bac,81.62226,1894
937,156,0,roi_dic,84.14443,2602
938,156,0,roi_air,82.71314,1
939,156,1,roi_bac,67.996284,1
940,156,1,roi_dic,69.586914,305
941,156,1,roi_air,68.252975,0
942,157,0,roi_bac,81.621544,1862
943,157,0,roi_dic,84.106766,2553
944,157,0,roi_air,82.73356,1
945,157,1,roi_bac,67.99863,1
946,157,1,roi_dic,69.56765,300
947,157,1,roi_air,68.267395,0
948,158,0,roi_bac,81.596756,1852
949,158,0,roi_dic,84.06016,2587
950,158,0,roi_air,82.67123,1
951,158,1,roi_bac,68.001816,1
952,158,1,roi_dic,69.57379,295
953,158,1,roi_air,68.28055,0
954,159,0,roi_bac,81.56216,1889
955,159,0,roi_dic,84.06429,2528
956,159,0,roi_air,82.67241,1
957,159,1,roi_bac,68.018776,1
958,159,1,roi_dic,69.58083,298
959,159,1,roi_air,68.2813,0
960,160,0,roi_bac,81.57905,1833
961,160,0,roi_dic,84.02969,2494
962,160,0,roi_air,82.66442,1
963,160,1,roi_bac,68.0188,1
964,160,1,roi_dic,69.595276,302
965,160,1,roi_air,68.29649,0
966,161,0,roi_bac,81.570915,1879
967,161,0,roi_dic,84.0738,2455
968,161,0,roi_air,82.652565,1
969,161,1,roi_bac,68.01637,1
970,161,1,roi_dic,69.57422,297
971,161,1,roi_air,68.28726,0
972,162,0,roi_bac,81.44292,1846
973,162,0,roi_dic,83.91156,2445
974,162,0,roi_air,82.53563,1
975,162,1,roi_bac,67.99631,1
976,162,1,roi_dic,69.558876,319
977,162,1,roi_air,68.27357,0
978,163,0,roi_bac,81.45889,1844
979,163,0,roi_dic,83.89371,2448
980,163,0,roi_air,82.56355,1
981,163,1,roi_bac,68.005486,1
982,163,1,roi_dic,69.56234,294
983,163,1,roi_air,68.255646,0
984,164,0,roi_bac,81.40661,1835
985,164,0,roi_dic,83.87211,2367
986,164,0,roi_air,82.51193,1
987,164,1,roi_bac,68.0046,1
988,164,1,roi_dic,69.55451,279
989,164,1,roi_air,68.24773,1
990,165,0,roi_bac,81.400764,1819
991,165,0,roi_dic,83.862114,2390
992,165,0,roi_air,82.50873,1
993,165,1,roi_bac,67.98801,1
994,165,1,roi_dic,69.53287,293
995,165,1,roi_air,68.293144,2
996,166,0,roi_bac,76.27394,1834
997,166,0,roi_dic,79.091034,2435
998,166,0,roi_air,77.46881,1
999,166,1,roi_bac,67.99145,1
1000,166,1,roi_dic,69.51808,273
1001,166,1,roi_air,68.30285,2
1002,167,0,roi_bac,76.2583,1866
1003,167,0,roi_dic,79.064285,2358
1004,167,0,roi_air,77.46043,1
1005,167,1,roi_bac,67.98962,1
1006,167,1,roi_dic,69.50086,288
1007,167,1,roi_air,68.32119,2
1008,168,0,roi_bac,76.203766,1844
1009,168,0,roi_dic,79.00661,2366
1010,168,0,roi_air,77.42192,1
1011,168,1,roi_bac,68.008125,1
1012,168,1,roi_dic,69.455894,278
1013,168,1,roi_air,68.315346,2
1014,169,0,roi_bac,76.23369,1818
1015,169,0,roi_dic,79.016304,2337
1016,169,0,roi_air,77.40054,1
1017,169,1,roi_bac,68.00373,1
1018,169,1,roi_dic,69.463356,297
1019,169,1,roi_air,68.298965,3
1020,170,0,roi_bac,76.19025,1855
1021,170,0,roi_dic,78.973564,2341
1022,170,0,roi_air,77.39308,1
1023,170,1,roi_bac,67.97973,1
1024,170,1,roi_dic,69.41156,296
1025,170,1,roi_air,68.35202,3
1026,171,0,roi_bac,76.207436,1807
1027,171,0,roi_dic,78.97546,2291
1028,171,0,roi_air,77.37943,1
1029,171,1,roi_bac,67.98853,1
1030,171,1,roi_dic,69.40575,291
1031,171,1,roi_air,68.42423,4
1032,172,0,roi_bac,76.19468,1826
1033,172,0,roi_dic,78.97087,2285
1034,172,0,roi_air,77.372955,1
1035,172,1,roi_bac,67.9795,1
1036,172,1,roi_dic,69.373535,276
1037,172,1,roi_air,68.509415,6
1038,173,0,roi_bac,76.23669,1764
1039,173,0,roi_dic,79.01667,2250
1040,173,0,roi_air,77.3969,1
1041,173,1,roi_bac,68.01118,1
1042,173,1,roi_dic,69.38499,281
1043,173,1,roi_air,68.670944,10
1044,174,0,roi_bac,76.198326,1841
1045,174,0,roi_dic,78.98213,2232
1046,174,0,roi_air,77.38595,1
1047,174,1,roi_bac,67.99974,1
1048,174,1,roi_dic,69.367386,290
1049,174,1,roi_air,68.830124,14
1050,175,0,roi_bac,76.21843,1803
1051,175,0,roi_dic,78.98394,2190
1052,175,0,roi_air,77.41376,1
1053,175,1,roi_bac,67.97965,1
1054,175,1,roi_dic,69.33325,290
1055,175,1,roi_air,69.00515,22
1056,176,0,roi_bac,76.190674,1815
1057,176,0,roi_dic,78.923744,2232
1058,176,0,roi_air,77.34726,1
1059,176,1,roi_bac,67.98172,1
1060,176,1,roi_dic,69.31926,281
1061,176,1,roi_air,69.22798,27
1062,177,0,roi_bac,76.19709,1818
1063,177,0,roi_dic,78.937675,2142
1064,177,0,roi_air,77.36116,1
1065,177,1,roi_bac,67.996185,1
1066,177,1,roi_dic,69.31201,286
1067,177,1,roi_air,69.494644,20
1068,178,0,roi_bac,76.16106,1866
1069,178,0,roi_dic,78.90141,2155
1070,178,0,roi_air,77.34996,3
1071,178,1,roi_bac,68.00617,1
1072,178,1,roi_dic,69.28361,295
1073,178,1,roi_air,69.593025,19
1074,179,0,roi_bac,76.171036,1806
1075,179,0,roi_dic,78.90081,2123
1076,179,0,roi_air,77.30332,3
1077,179,1,roi_bac,67.993675,1
1078,179,1,roi_dic,69.28871,304
1079,179,1,roi_air,69.64692,17
1080,180,0,roi_bac,76.165634,1803
1081,180,0,roi_dic,78.871,2149
1082,180,0,roi_air,77.349304,3
1083,180,1,roi_bac,67.98477,7
1084,180,1,roi_dic,69.23621,297
1085,180,1,roi_air,69.57508,17
1086,181,0,roi_bac,76.215706,1780
1087,181,0,roi_dic,78.906944,2119
1088,181,0,roi_air,77.33607,3
1089,181,1,roi_bac,68.045395,13
1090,181,1,roi_dic,69.25025,276
1091,181,1,roi_air,69.26105,5
1092,182,0,roi_bac,76.19489,1778
1093,182,0,roi_dic,78.892975,2090
1094,182,0,roi_air,77.3257,3
1095,182,1,roi_bac,68.07444,20
1096,182,1,roi_dic,69.219154,279
1097,182,1,roi_air,69.19495,7
1098,183,0,roi_bac,76.17721,1823
1099,183,0,roi_dic,78.884415,2012
1100,183,0,roi_air,77.35026,2
1101,183,1,roi_bac,68.12175,23
1102,183,1,roi_dic,69.24616,286
1103,183,1,roi_air,69.176605,12
1104,184,0,roi_bac,76.151985,1832
1105,184,0,roi_dic,78.832054,2000
1106,184,0,roi_air,77.326416,1
1107,184,1,roi_bac,68.12946,26
1108,184,1,roi_dic,69.23275,297
1109,184,1,roi_air,69.34615,15
1110,185,0,roi_bac,76.17282,1796
1111,185,0,roi_dic,78.85831,1939
1112,185,0,roi_air,77.34964,1
1113,185,1,roi_bac,68.12674,21
1114,185,1,roi_dic,69.21956,305
1115,185,1,roi_air,69.53366,15
1116,186,0,roi_bac,76.17014,1824
1117,186,0,roi_dic,78.85036,1942
1118,186,0,roi_air,77.35605,1
1119,186,1,roi_bac,68.124565,22
1120,186,1,roi_dic,69.21558,287
1121,186,1,roi_air,69.4171,12
1122,187,0,roi_bac,76.18944,1830
1123,187,0,roi_dic,78.87827,1892
1124,187,0,roi_air,77.37078,3
1125,187,1,roi_bac,68.155426,23
1126,187,1,roi_dic,69.24974,284
1127,187,1,roi_air,69.31292,9
1128,188,0,roi_bac,76.15541,1820
1129,188,0,roi_dic,78.83169,1911
1130,188,0,roi_air,77.307655,1
1131,188,1,roi_bac,68.14634,25
1132,188,1,roi_dic,69.228745,284
1133,188,1,roi_air,69.118965,11
1134,189,0,roi_bac,76.17866,1801
1135,189,0,roi_dic,78.83873,1894
1136,189,0,roi_air,77.335945,1
1137,189,1,roi_bac,68.15495,24
1138,189,1,roi_dic,69.24414,286
1139,189,1,roi_air,69.011826,9
1140,190,0,roi_bac,76.15693,1867
1141,190,0,roi_dic,78.791,1883
1142,190,0,roi_air,77.280205,1
1143,190,1,roi_bac,68.13136,24
1144,190,1,roi_dic,69.22082,282
1145,190,1,roi_air,68.79345,9
1146,191,0,roi_bac,76.14985,1791
1147,191,0,roi_dic,78.764404,1819
1148,191,0,roi_air,77.28169,1
1149,191,1,roi_bac,68.153244,25
1150,191,1,roi_dic,69.22985,295
1151,191,1,roi_air,68.684525,6
1152,192,0,roi_bac,76.15432,1827
1153,192,0,roi_dic,78.793335,1772
1154,192,0,roi_air,77.303604,1
1155,192,1,roi_bac,68.150505,28
1156,192,1,roi_dic,69.197525,280
1157,192,1,roi_air,68.6018,6
1158,193,0,roi_bac,76.153404,1780
1159,193,0,roi_dic,78.76454,1759
1160,193,0,roi_air,77.3064,1
1161,193,1,roi_bac,68.16697,31
1162,193,1,roi_dic,69.22855,269
1163,193,1,roi_air,68.63033,6
1164,194,0,roi_bac,76.12897,1788
1165,194,0,roi_dic,78.72223,1727
1166,194,0,roi_air,77.25789,1
1167,194,1,roi_bac,68.15553,32
1168,194,1,roi_dic,69.20144,291
1169,194,1,roi_air,68.570786,9
1170,195,0,roi_bac,76.11857,1780
1171,195,0,roi_dic,78.71512,1661
1172,195,0,roi_air,77.221596,1
1173,195,1,roi_bac,68.13981,34
1174,195,1,roi_dic,69.18062,235
1175,195,1,roi_air,68.56265,9
1176,196,0,roi_bac,76.1064,1774
1177,196,0,roi_dic,78.704025,1653
1178,196,0,roi_air,77.25299,1
1179,196,1,roi_bac,68.159294,32
1180,196,1,roi_dic,69.20557,280
1181,196,1,roi_air,68.53768,9
1182,197,0,roi_bac,76.09138,1810
1183,197,0,roi_dic,78.68462,1625
1184,197,0,roi_air,77.245384,1
1185,197,1,roi_bac,68.16806,46
1186,197,1,roi_dic,69.20285,271
1187,197,1,roi_air,68.555725,10
1188,198,0,roi_bac,76.08357,1794
1189,198,0,roi_dic,78.67628,1614
1190,198,0,roi_air,77.21979,1
1191,198,1,roi_bac,68.13944,44
1192,198,1,roi_dic,69.1876,276
1193,198,1,roi_air,68.54339,7
1194,199,0,roi_bac,76.091415,1806
1195,199,0,roi_dic,78.67066,1591
1196,199,0,roi_air,77.19529,1
1197,199,1,roi_bac,68.14201,39
1198,199,1,roi_dic,69.19349,251
1199,199,1,roi_air,68.52952,9
1200,200,0,roi_bac,76.069466,1830
1201,200,0,roi_dic,78.642845,1579
1202,200,0,roi_air,77.19275,1
1203,200,1,roi_bac,68.1609,50
1204,200,1,roi_dic,69.21086,265
1205,200,1,roi_air,68.583496,11
1206,201,0,roi_bac,76.06102,1792
1207,201,0,roi_dic,78.65883,1528
1208,201,0,roi_air,77.2009,1
1209,201,1,roi_bac,68.14968,45
1210,201,1,roi_dic,69.20393,264
1211,201,1,roi_air,68.535934,9
1212,202,0,roi_bac,76.04414,1784
1213,202,0,roi_dic,78.59477,1540
1214,202,0,roi_air,77.16216,1
1215,202,1,roi_bac,68.12728,47
1216,202,1,roi_dic,69.181175,268
1217,202,1,roi_air,68.49942,10
1218,203,0,roi_bac,76.0719,1824
1219,203,0,roi_dic,78.67317,1485
1220,203,0,roi_air,77.19889,1
1221,203,1,roi_bac,68.14042,41
1222,203,1,roi_dic,69.20068,269
1223,203,1,roi_air,68.520584,8
1224,204,0,roi_bac,76.03484,1765
1225,204,0,roi_dic,78.60531,1466
1226,204,0,roi_air,77.17253,1
1227,204,1,roi_bac,68.14498,46
1228,204,1,roi_dic,69.18816,258
1229,204,1,roi_air,68.55073,12
1230,205,0,roi_bac,76.007576,1790
1231,205,0,roi_dic,78.575935,1428
1232,205,0,roi_air,77.15185,1
1233,205,1,roi_bac,68.12077,45
1234,205,1,roi_dic,69.17522,265
1235,205,1,roi_air,68.55356,10
1236,206,0,roi_bac,76.057076,1775
1237,206,0,roi_dic,78.60186,1390
1238,206,0,roi_air,77.16257,1
1239,206,1,roi_bac,68.14083,44
1240,206,1,roi_dic,69.19477,280
1241,206,1,roi_air,68.5717,9
1242,207,0,roi_bac,76.01422,1741
1243,207,0,roi_dic,78.55879,1370
1244,207,0,roi_air,77.11803,1
1245,207,1,roi_bac,68.12008,42
1246,207,1,roi_dic,69.14958,275
1247,207,1,roi_air,68.55173,10
1248,208,0,roi_bac,76.03871,1771
1249,208,0,roi_dic,78.57961,1373
1250,208,0,roi_air,77.15118,1
1251,208,1,roi_bac,68.12693,43
1252,208,1,roi_dic,69.168106,263
1253,208,1,roi_air,68.52435,10
1254,209,0,roi_bac,76.004654,1787
1255,209,0,roi_dic,78.53372,1329
1256,209,0,roi_air,77.14982,1
1257,209,1,roi_bac,68.138084,41
1258,209,1,roi_dic,69.157875,307
1259,209,1,roi_air,68.55811,13
1260,210,0,roi_bac,75.98776,1777
1261,210,0,roi_dic,78.51715,1304
1262,210,0,roi_air,77.120766,1
1263,210,1,roi_bac,68.10138,41
1264,210,1,roi_dic,69.13127,283
1265,210,1,roi_air,68.535614,10
1266,211,0,roi_bac,76.0014,1718
1267,211,0,roi_dic,78.52532,1298
1268,211,0,roi_air,77.13086,2
1269,211,1,roi_bac,68.13616,44
1270,211,1,roi_dic,69.16045,285
1271,211,1,roi_air,68.65776,11
1272,212,0,roi_bac,75.98766,1764
1273,212,0,roi_dic,78.515434,1243
1274,212,0,roi_air,77.118675,2
1275,212,1,roi_bac,68.10668,42
1276,212,1,roi_dic,69.12696,291
1277,212,1,roi_air,68.74089,6
1278,213,0,roi_bac,76.007645,1735
1279,213,0,roi_dic,78.52916,1234
1280,213,0,roi_air,77.14061,1
1281,213,1,roi_bac,68.12709,41
1282,213,1,roi_dic,69.14287,289
1283,213,1,roi_air,68.72924,8
1284,214,0,roi_bac,75.971115,1760
1285,214,0,roi_dic,78.463875,1173
1286,214,0,roi_air,77.0608,1
1287,214,1,roi_bac,68.125595,40
1288,214,1,roi_dic,69.13862,300
1289,214,1,roi_air,68.64005,12
1290,215,0,roi_bac,75.98314,1744
1291,215,0,roi_dic,78.51378,1162
1292,215,0,roi_air,77.1132,1
1293,215,1,roi_bac,68.144104,39
1294,215,1,roi_dic,69.16255,302
1295,215,1,roi_air,68.610245,13
1296,216,0,roi_bac,75.92691,1705
1297,216,0,roi_dic,78.43656,1125
1298,216,0,roi_air,77.06551,1
1299,216,1,roi_bac,68.12114,44
1300,216,1,roi_dic,69.13873,303
1301,216,1,roi_air,68.588326,13
1302,217,0,roi_bac,75.94647,1724
1303,217,0,roi_dic,78.4653,1093
1304,217,0,roi_air,77.06256,1
1305,217,1,roi_bac,68.13213,48
1306,217,1,roi_dic,69.137886,326
1307,217,1,roi_air,68.63151,13
1308,218,0,roi_bac,75.93897,1746
1309,218,0,roi_dic,78.45056,1060
1310,218,0,roi_air,77.05774,1
1311,218,1,roi_bac,68.119995,42
1312,218,1,roi_dic,69.13548,293
1313,218,1,roi_air,68.725945,11
1314,219,0,roi_bac,75.94288,1735
1315,219,0,roi_dic,78.4258,1013
1316,219,0,roi_air,77.06916,1
1317,219,1,roi_bac,68.1295,42
1318,219,1,roi_dic,69.14511,297
1319,219,1,roi_air,68.65611,11
1320,220,0,roi_bac,75.91659,1661
1321,220,0,roi_dic,78.386055,963
1322,220,0,roi_air,76.994576,1
1323,220,1,roi_bac,68.12393,46
1324,220,1,roi_dic,69.14374,316
1325,220,1,roi_air,68.66198,13
1326,221,0,roi_bac,75.90586,1701
1327,221,0,roi_dic,78.3493,937
1328,221,0,roi_air,77.01269,1
1329,221,1,roi_bac,68.12421,48
1330,221,1,roi_dic,69.12341,309
1331,221,1,roi_air,68.608826,12
1332,222,0,roi_bac,75.91296,1679
1333,222,0,roi_dic,78.37396,908
1334,222,0,roi_air,77.02574,1
1335,222,1,roi_bac,68.11947,50
1336,222,1,roi_dic,69.13825,325
1337,222,1,roi_air,68.577095,10
1338,223,0,roi_bac,75.881165,1705
1339,223,0,roi_dic,78.33381,910
1340,223,0,roi_air,77.01703,1
1341,223,1,roi_bac,68.13281,47
1342,223,1,roi_dic,69.13298,330
1343,223,1,roi_air,68.5878,11
1344,224,0,roi_bac,75.89952,1696
1345,224,0,roi_dic,78.34642,866
1346,224,0,roi_air,77.02407,1
1347,224,1,roi_bac,68.1289,52
1348,224,1,roi_dic,69.124985,337
1349,224,1,roi_air,68.544395,10
1350,225,0,roi_bac,75.8854,1699
1351,225,0,roi_dic,78.31347,868
1352,225,0,roi_air,76.9729,1
1353,225,1,roi_bac,68.13161,45
1354,225,1,roi_dic,69.14746,320
1355,225,1,roi_air,68.5223,8
1356,226,0,roi_bac,75.90991,1679
1357,226,0,roi_dic,78.32832,831
1358,226,0,roi_air,76.99363,1
1359,226,1,roi_bac,68.12883,48
1360,226,1,roi_dic,69.13425,333
1361,226,1,roi_air,68.536446,9
1362,227,0,roi_bac,75.88395,1702
1363,227,0,roi_dic,78.31603,798
1364,227,0,roi_air,76.980835,1
1365,227,1,roi_bac,68.15146,42
1366,227,1,roi_dic,69.1584,337
1367,227,1,roi_air,68.59601,10
1368,228,0,roi_bac,75.8937,1685
1369,228,0,roi_dic,78.31681,779
1370,228,0,roi_air,77.00488,2
1371,228,1,roi_bac,68.1244,48
1372,228,1,roi_dic,69.12949,343
1373,228,1,roi_air,68.58325,8
1374,229,0,roi_bac,75.877754,1658
1375,229,0,roi_dic,78.303925,769
1376,229,0,roi_air,76.94397,1
1377,229,1,roi_bac,68.13516,44
1378,229,1,roi_dic,69.131676,351
1379,229,1,roi_air,68.53425,9
1380,230,0,roi_bac,75.86031,1683
1381,230,0,roi_dic,78.26757,739
1382,230,0,roi_air,76.94202,1
1383,230,1,roi_bac,68.15725,42
1384,230,1,roi_dic,69.13154,353
1385,230,1,roi_air,68.57311,8
1386,231,0,roi_bac,75.871284,1680
1387,231,0,roi_dic,78.262,737
1388,231,0,roi_air,76.95823,1
1389,231,1,roi_bac,68.145195,49
1390,231,1,roi_dic,69.1402,350
1391,231,1,roi_air,68.56851,11
1392,232,0,roi_bac,75.8684,1654
1393,232,0,roi_dic,78.2615,701
1394,232,0,roi_air,76.99011,1
1395,232,1,roi_bac,68.127266,48
1396,232,1,roi_dic,69.12195,330
1397,232,1,roi_air,68.56901,7
1398,233,0,roi_bac,75.89255,1682
1399,233,0,roi_dic,78.279015,691
1400,233,0,roi_air,77.005196,1
1401,233,1,roi_bac,68.14008,55
1402,233,1,roi_dic,69.135284,343
1403,233,1,roi_air,68.62019,10
1404,234,0,roi_bac,75.836006,1698
1405,234,0,roi_dic,78.20879,648
1406,234,0,roi_air,76.92307,1
1407,234,1,roi_bac,68.13962,56
1408,234,1,roi_dic,69.126274,348
1409,234,1,roi_air,68.63004,10
1410,235,0,roi_bac,75.87981,1681
1411,235,0,roi_dic,78.25324,652
1412,235,0,roi_air,76.96376,1
1413,235,1,roi_bac,68.15236,51
1414,235,1,roi_dic,69.146095,380
1415,235,1,roi_air,68.67338,9
1416,236,0,roi_bac,75.86045,1695
1417,236,0,roi_dic,78.21643,623
1418,236,0,roi_air,76.953865,1
1419,236,1,roi_bac,68.1192,49
1420,236,1,roi_dic,69.10617,365
1421,236,1,roi_air,68.649025,8
1422,237,0,roi_bac,75.858116,1696
1423,237,0,roi_dic,78.188126,590
1424,237,0,roi_air,76.90984,1
1425,237,1,roi_bac,68.12297,52
1426,237,1,roi_dic,69.12171,369
1427,237,1,roi_air,68.676605,11
1428,238,0,roi_bac,75.86545,1732
1429,238,0,roi_dic,78.204414,575
1430,238,0,roi_air,76.956245,1
1431,238,1,roi_bac,68.12142,49
1432,238,1,roi_dic,69.10689,380
1433,238,1,roi_air,68.62752,11
1434,239,0,roi_bac,75.8326,1686
1435,239,0,roi_dic,78.16789,551
1436,239,0,roi_air,76.902435,1
1437,239,1,roi_bac,68.12703,46
1438,239,1,roi_dic,69.1258,382
1439,239,1,roi_air,68.64796,8
1440,240,0,roi_bac,75.82525,1646
